id,speaker_id,article_id,gender,age,race,education,income,O,C,E,A,N,iri.perspective,iri.distress,iri.fantasy,iri.concern,text,z.iri.perspective,z.iri.distress,z.iri.fantasy,z.iri.concern,c.iri.perspective,c.iri.distress,c.iri.fantasy,c.iri.concern,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,empathy.low_empathy,empathy.high_empathy,empathy.low_distress,empathy.high_distress,nrc.anger,nrc.anticipation,nrc.disgust,nrc.fear,nrc.joy,nrc.negative,nrc.positive,nrc.sadness,nrc.surprise,nrc.trust
136,17,66,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"The article highlights the unfortunate fire incident and the impact it had on the affected individuals. While it is a relief that most people sustained minor injuries and there were no fatalities, the event serves as a reminder of the devastating consequences that can arise from a single person's negligence. It emphasizes the need for increased caution and vigilance in the future to prevent similar incidents from occurring.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,68,94.39,40.06,1.0,1.85,22.67,32.35,82.35,61.76,52.94,7.35,0.0,0.0,0.0,0.0,0.0,0.0,7.35,23.53,16.18,1.47,11.76,5.88,1.47,7.35,1.47,8.82,7.35,4.41,0.0,0.0,0.0,0.0,11.76,1.47,10.29,0.0,4.41,2.94,0.0,0.0,1.47,1.47,5.88,1.47,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.47,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,4.41,7.35,4.41,0.0,2.94,0.0,0.0,0.0,2.94,4.41,2.94,1.47,0.0,0.0,0.0,0,0,7.35,4.41,1.47,0.0,0.0,1.47,0.0,0,4.661764705882353,3.8676470588235294,7.705882352941177,0.8235294117647058,0.1323529411764706,0.07352941176470588,0.08823529411764706,0.10294117647058823,0.029411764705882353,0.17647058823529413,0.10294117647058823,0.11764705882352941,0.04411764705882353,0.10294117647058823
137,17,73,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"While I sympathize with Billy Bob Thornton and Angelina Jolie's situation, their wealth mitigates my concern. However, I am deeply troubled by the impact on their children. Growing up without a father figure and relying solely on a single mother can be incredibly challenging. The children may struggle to find guidance and support, leaving them feeling lost and alone.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,59,53.96,60.23,41.6,5.94,14.75,33.9,81.36,61.02,50.85,10.17,10.17,5.08,0.0,0.0,0.0,5.08,0.0,13.56,6.78,1.69,11.86,6.78,6.78,10.17,0.0,15.25,6.78,1.69,10.17,5.08,1.69,3.39,18.64,0.0,18.64,3.39,1.69,1.69,1.69,1.69,3.39,0.0,8.47,3.39,5.08,3.39,0.0,1.69,1.69,0.0,0.0,0,16.95,3.39,3.39,0.0,0.0,0.0,0.0,11.86,3.39,0.0,1.69,1.69,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.69,10.17,0.0,1.69,3.39,1.69,0.0,1.69,1.69,1.69,3.39,1.69,0.0,0.0,0.0,0,0,13.56,6.78,5.08,0.0,0.0,1.69,0.0,0,4.576271186440678,3.830508474576271,7.3559322033898304,1.0508474576271187,0.15254237288135594,0.13559322033898305,0.11864406779661017,0.1016949152542373,0.15254237288135594,0.22033898305084745,0.23728813559322035,0.2033898305084746,0.03389830508474576,0.2033898305084746
138,17,78,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"Upon reading the article, I find it deeply saddening that young boys are subjected to incarceration. Childhood should be a time of carefree play and learning, not one marred by hardships and confinement. These boys should be enjoying the company of friends and pursuing their education, not languishing behind prison walls.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,51,64.21,29.21,32.94,50.31,17.0,31.37,82.35,56.86,49.02,9.8,3.92,1.96,0.0,0.0,0.0,1.96,5.88,13.73,5.88,0.0,11.76,9.8,0.0,5.88,3.92,15.69,1.96,3.92,3.92,1.96,0.0,1.96,13.73,0.0,13.73,3.92,0.0,3.92,0.0,3.92,3.92,0.0,9.8,5.88,3.92,5.88,3.92,1.96,0.0,0.0,1.96,0,11.76,1.96,0.0,0.0,0.0,0.0,0.0,7.84,0.0,1.96,0.0,3.92,0.0,0.0,0.0,0.0,5.88,1.96,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,7.84,0.0,0.0,5.88,0.0,0.0,0.0,3.92,0.0,1.96,0.0,0.0,0.0,0.0,0,0,11.76,5.88,5.88,0.0,0.0,0.0,0.0,0,4.764705882352941,3.7450980392156863,7.647058823529412,0.8627450980392157,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.1568627450980392,0.13725490196078433,0.27450980392156865,0.2549019607843137,0.17647058823529413,0.0196078431372549,0.058823529411764705
139,17,80,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"Upon reading the article, I was filled with disappointment in humanity. The news of community members killing police officers deeply saddened me. It is disheartening to see police officers, who are supposed to be protectors and helpers, being viewed negatively in society. I hope that the situation improves and the country can move towards a better future.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,57,76.53,78.98,14.46,5.65,14.25,35.09,96.49,63.16,49.12,10.53,7.02,5.26,0.0,0.0,0.0,0.0,3.51,10.53,8.77,0.0,14.04,12.28,1.75,3.51,1.75,24.56,1.75,0.0,17.54,5.26,3.51,8.77,8.77,0.0,8.77,0.0,0.0,7.02,1.75,0.0,0.0,0.0,15.79,7.02,8.77,7.02,1.75,5.26,0.0,0.0,5.26,0,19.3,5.26,0.0,0.0,1.75,0.0,1.75,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,0.0,0.0,1.75,0.0,0.0,1.75,0.0,5.26,14.04,0.0,1.75,10.53,1.75,0.0,0.0,1.75,3.51,5.26,7.02,0.0,0.0,0.0,0,0,12.28,7.02,5.26,0.0,0.0,0.0,0.0,0,4.824561403508772,3.789473684210526,7.578947368421052,1.0350877192982455,0.07017543859649122,0.07017543859649122,0.08771929824561403,0.14035087719298245,0.08771929824561403,0.22807017543859648,0.3333333333333333,0.21052631578947367,0.05263157894736842,0.21052631578947367
140,17,89,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,The article's content was deeply unsettling. The sheer brutality of killing someone and then burning their remains is beyond comprehension. It left me feeling disgusted and disillusioned with humanity. It made me question the existence of goodness in the world.,0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,40,75.4,54.96,95.54,1.0,10.0,40.0,87.5,57.5,50.0,15.0,7.5,5.0,0.0,0.0,0.0,2.5,7.5,12.5,10.0,0.0,12.5,5.0,2.5,7.5,0.0,7.5,5.0,0.0,2.5,0.0,0.0,2.5,15.0,0.0,15.0,7.5,2.5,0.0,7.5,0.0,0.0,0.0,15.0,2.5,12.5,10.0,0.0,7.5,2.5,0.0,2.5,0,15.0,7.5,0.0,0.0,5.0,0.0,2.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,12.5,0.0,0.0,2.5,2.5,5.0,2.5,0.0,0.0,0.0,0.0,0,0,12.5,10.0,0.0,0.0,0.0,2.5,0.0,0,5.0,4.175,8.125,1.05,0.225,0.125,0.175,0.275,0.15,0.325,0.325,0.225,0.125,0.15
142,17,92,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"The article's content evokes a profound sense of sadness for the boy and his family. The tragedy is compounded by the fact that he was engaged in a selfless act of helping his family when the accident occurred. His untimely demise, at such a young age, cuts short a life filled with potential. It is hoped that his parents find solace and peace in the face of this devastating loss.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,70,94.28,89.5,1.0,65.27,17.5,21.43,81.43,57.14,50.0,12.86,7.14,0.0,0.0,0.0,7.14,0.0,5.71,25.71,14.29,0.0,12.86,4.29,1.43,4.29,0.0,7.14,4.29,1.43,4.29,2.86,0.0,1.43,5.71,0.0,5.71,2.86,0.0,1.43,2.86,0.0,0.0,0.0,11.43,7.14,4.29,4.29,1.43,2.86,0.0,0.0,2.86,0,14.29,2.86,2.86,0.0,0.0,1.43,0.0,10.0,1.43,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.43,0.0,0.0,1.43,0.0,0.0,1.43,0.0,5.71,7.14,0.0,0.0,4.29,0.0,0.0,1.43,4.29,2.86,2.86,2.86,0.0,0.0,0.0,0,0,10.0,5.71,2.86,0.0,0.0,1.43,0.0,0,3.8,3.2857142857142856,6.114285714285714,0.9714285714285714,0.12857142857142856,0.08571428571428572,0.07142857142857142,0.14285714285714285,0.08571428571428572,0.2,0.2,0.14285714285714285,0.04285714285714286,0.15714285714285714
143,17,99,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"Dakota Fanning and her sister experienced the unfortunate event of their parents' divorce, which is a difficult and emotional experience for any child. The separation of their parents brought about a significant change in their family dynamics, leaving them with the realization that one of their parents would no longer be a constant presence in their lives. This event marked a turning point in their childhood, forever altering the familiar and secure environment they had known.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,76,80.4,98.27,70.28,8.11,25.33,31.58,85.53,67.11,51.32,15.79,11.84,0.0,0.0,0.0,1.32,10.53,3.95,26.32,10.53,1.32,11.84,5.26,1.32,3.95,1.32,11.84,9.21,2.63,5.26,5.26,0.0,0.0,13.16,2.63,10.53,2.63,1.32,1.32,1.32,0.0,2.63,0.0,2.63,0.0,1.32,1.32,0.0,0.0,0.0,0.0,0.0,0,21.05,1.32,0.0,0.0,0.0,0.0,0.0,19.74,6.58,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,5.26,13.16,0.0,3.95,9.21,0.0,0.0,0.0,5.26,3.95,2.63,0.0,0.0,0.0,0.0,0,0,9.21,3.95,3.95,0.0,0.0,1.32,0.0,0,4.881578947368421,3.6184210526315783,7.552631578947368,0.9473684210526316,0.13157894736842105,0.09210526315789473,0.07894736842105263,0.14473684210526316,0.039473684210526314,0.17105263157894737,0.18421052631578946,0.07894736842105263,0.05263157894736842,0.09210526315789473
144,17,103,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"Upon reading this article, I questioned its veracity. It seems impossible to ascertain whether the incident was accidental or not, as the government could potentially conceal the truth. Unlike the United States, their government is not as democratic, leading me to believe that they withhold information from their citizens.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,49,50.71,1.85,87.61,20.23,16.33,38.78,85.71,69.39,57.14,18.37,10.2,4.08,0.0,0.0,0.0,6.12,8.16,18.37,8.16,0.0,14.29,6.12,2.04,8.16,4.08,14.29,4.08,0.0,2.04,0.0,2.04,2.04,24.49,0.0,24.49,8.16,0.0,2.04,8.16,0.0,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.2,2.04,0.0,0.0,0.0,0.0,2.04,8.16,0.0,0.0,0.0,0.0,12.24,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,2.04,2.04,0.0,0.0,0.0,4.08,4.08,2.04,0.0,0.0,0.0,0,0,14.29,6.12,8.16,0.0,0.0,0.0,0.0,0,4.8979591836734695,4.122448979591836,8.204081632653061,0.8163265306122449,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.20408163265306123,0.30612244897959184,0.10204081632653061,0.10204081632653061,0.1836734693877551
145,17,112,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"The article's account of the oil spill's impact on aquatic life deeply saddens me. We are already harming the planet and its inhabitants through air pollution, and this incident only exacerbates the situation. I sincerely hope that a day will come when we can assist animals rather than harming them.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,50,33.98,63.73,13.33,4.56,16.67,30.0,76.0,68.0,54.0,16.0,10.0,4.0,4.0,0.0,0.0,2.0,6.0,16.0,10.0,0.0,8.0,6.0,10.0,8.0,0.0,18.0,2.0,2.0,4.0,4.0,0.0,0.0,12.0,0.0,12.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,10.0,4.0,6.0,4.0,2.0,2.0,0.0,0.0,2.0,0,12.0,4.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,0,0,12.0,6.0,2.0,0.0,0.0,4.0,0.0,0,4.7,3.62,7.2,1.12,0.06,0.08,0.1,0.12,0.04,0.18,0.18,0.08,0.06,0.16
146,17,125,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"The DC fire was a terrible tragedy. Losing loved ones or possessions to a fire can be traumatizing and difficult to recover from. The article mentioned that cats were taken by the fire, which is especially heartbreaking for pet owners like me who love their animals deeply.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,47,82.46,76.11,1.0,1.0,15.67,23.4,80.85,61.7,51.06,10.64,6.38,2.13,0.0,0.0,0.0,2.13,4.26,14.89,10.64,0.0,12.77,10.64,2.13,4.26,0.0,14.89,6.38,0.0,10.64,6.38,2.13,2.13,10.64,0.0,10.64,0.0,0.0,2.13,2.13,0.0,4.26,0.0,21.28,8.51,12.77,12.77,4.26,8.51,0.0,0.0,4.26,0,17.02,4.26,0.0,0.0,0.0,0.0,2.13,12.77,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,0.0,0.0,0.0,2.13,2.13,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,2.13,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,4.26,0.0,0.0,0.0,0.0,0,0,8.51,6.38,2.13,0.0,0.0,0.0,0.0,0,4.0,3.8297872340425534,6.872340425531915,0.9574468085106383,0.1702127659574468,0.10638297872340426,0.0851063829787234,0.23404255319148937,0.1702127659574468,0.2553191489361702,0.2553191489361702,0.14893617021276595,0.06382978723404255,0.10638297872340426
150,17,150,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"Upon reading the article, I was deeply saddened by the woman's misfortune. She likely dedicated significant effort and anticipation to reach this point, only to have it abruptly taken away. As it was an accident, there was no way to prevent it. It was simply a matter of bad luck and a tragic event. I sincerely hope that her family is coping well during this difficult time.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,67,45.91,40.06,8.2,7.03,13.4,17.91,92.54,73.13,58.21,16.42,5.97,2.99,0.0,0.0,2.99,0.0,10.45,14.93,7.46,0.0,13.43,8.96,7.46,4.48,1.49,14.93,10.45,0.0,1.49,0.0,1.49,0.0,11.94,2.99,8.96,1.49,0.0,1.49,2.99,1.49,0.0,0.0,14.93,5.97,7.46,7.46,1.49,4.48,0.0,0.0,2.99,0,7.46,2.99,1.49,1.49,0.0,0.0,0.0,4.48,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,0.0,0.0,1.49,1.49,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,1.49,1.49,0.0,0.0,0.0,0.0,4.48,0.0,4.48,5.97,0.0,1.49,5.97,0.0,0.0,0.0,2.99,7.46,1.49,2.99,0.0,0.0,0.0,0,0,13.43,7.46,4.48,0.0,0.0,1.49,0.0,0,4.298507462686567,3.1044776119402986,6.626865671641791,0.7761194029850746,0.05970149253731343,0.08955223880597014,0.029850746268656716,0.11940298507462686,0.05970149253731343,0.1044776119402985,0.1791044776119403,0.07462686567164178,0.08955223880597014,0.08955223880597014
152,17,202,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"The article left me deeply disturbed. The idea that someone could kill their own children is incomprehensible to me. I can't fathom what kind of mental illness would drive someone to commit such a heinous act. My heart goes out to the mother, who is now left alone to grieve and suffer.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,52,53.56,29.41,57.98,1.0,13.0,15.38,88.46,67.31,57.69,19.23,11.54,7.69,0.0,0.0,0.0,1.92,7.69,15.38,7.69,0.0,13.46,9.62,3.85,1.92,1.92,15.38,3.85,0.0,5.77,1.92,0.0,3.85,21.15,0.0,17.31,1.92,0.0,5.77,3.85,0.0,3.85,0.0,5.77,0.0,5.77,3.85,0.0,3.85,0.0,0.0,1.92,0,15.38,1.92,0.0,0.0,1.92,0.0,0.0,11.54,1.92,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.85,0.0,0.0,3.85,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,9.62,0.0,3.85,5.77,0.0,0.0,0.0,1.92,0.0,9.62,0.0,0.0,0.0,0.0,0,0,11.54,7.69,1.92,0.0,0.0,1.92,0.0,0,4.019230769230769,3.1153846153846154,6.326923076923077,0.8076923076923077,0.057692307692307696,0.07692307692307693,0.057692307692307696,0.09615384615384616,0.09615384615384616,0.21153846153846154,0.11538461538461539,0.21153846153846154,0.038461538461538464,0.057692307692307696
153,17,210,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"The article highlights the commendable act of the band members visiting the victims of the attack. However, it also emphasizes the alarming frequency of such attacks, suggesting that they have become normalized. The text calls for increased efforts to prevent these attacks and to honor the victims rather than focusing on the perpetrators.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,53,97.52,62.44,1.0,1.0,17.67,37.74,83.02,56.6,50.94,7.55,1.89,0.0,0.0,0.0,0.0,1.89,5.66,22.64,16.98,0.0,15.09,1.89,5.66,7.55,0.0,5.66,0.0,1.89,15.09,1.89,3.77,9.43,7.55,0.0,7.55,0.0,0.0,0.0,0.0,0.0,3.77,0.0,11.32,3.77,7.55,1.89,0.0,1.89,1.89,0.0,0.0,0,22.64,15.09,0.0,0.0,5.66,3.77,3.77,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,1.89,3.77,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.43,5.66,3.77,0.0,0.0,0.0,0.0,0,4.566037735849057,4.452830188679245,7.962264150943396,1.0566037735849056,0.16981132075471697,0.05660377358490566,0.07547169811320754,0.24528301886792453,0.05660377358490566,0.2830188679245283,0.18867924528301888,0.11320754716981132,0.05660377358490566,0.1320754716981132
154,17,270,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"I sympathize deeply with the miners who were trapped in the cave. It was an unfortunate accident that could not have been easily prevented. It was a freak occurrence that I would not wish upon anyone. The miners must have been terrified while they were trapped. The families of those who were lost are also suffering, which saddens me greatly.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,60,8.11,15.75,1.91,1.0,12.0,20.0,81.67,76.67,66.67,21.67,10.0,5.0,0.0,0.0,0.0,1.67,11.67,15.0,10.0,0.0,6.67,21.67,1.67,3.33,3.33,28.33,5.0,0.0,3.33,3.33,0.0,0.0,15.0,0.0,15.0,0.0,0.0,8.33,1.67,3.33,5.0,0.0,8.33,1.67,6.67,6.67,0.0,5.0,1.67,0.0,1.67,0,10.0,1.67,1.67,0.0,0.0,0.0,0.0,8.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,3.33,0.0,0.0,3.33,0.0,0.0,0.0,1.67,16.67,1.67,1.67,0.0,0.0,0.0,0,0,10.0,8.33,1.67,0.0,0.0,0.0,0.0,0,4.1,3.433333333333333,6.666666666666667,0.8666666666666667,0.08333333333333333,0.0,0.05,0.1,0.0,0.13333333333333333,0.08333333333333333,0.1,0.016666666666666666,0.016666666666666666
155,17,281,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"Upon reading the article, I was deeply moved by the lady's plight. It was evident that she was seeking assistance for her mental well-being, yet her pleas were met with skepticism and indifference. The lack of empathy and understanding towards her situation was deeply disturbing. It is imperative that society gains a better understanding of mental health and the importance of providing support to those in need.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,67,75.49,80.84,1.0,67.25,16.75,28.36,91.04,67.16,52.24,14.93,7.46,1.49,0.0,0.0,5.97,0.0,7.46,16.42,7.46,0.0,14.93,8.96,1.49,4.48,0.0,17.91,4.48,0.0,5.97,1.49,2.99,1.49,14.93,0.0,14.93,5.97,0.0,4.48,2.99,0.0,0.0,0.0,11.94,5.97,2.99,5.97,1.49,1.49,0.0,0.0,0.0,0,14.93,7.46,4.48,1.49,0.0,0.0,0.0,8.96,0.0,0.0,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,4.48,0.0,1.49,2.99,0.0,0.0,0.0,0.0,4.48,0.0,1.49,1.49,0.0,0.0,1.49,0.0,0.0,2.99,7.46,1.49,1.49,4.48,0.0,0.0,0.0,1.49,10.45,1.49,0.0,0.0,0.0,0.0,0,0,11.94,5.97,2.99,0.0,0.0,1.49,1.49,0,4.626865671641791,3.9402985074626864,7.701492537313433,0.8656716417910447,0.014925373134328358,0.1044776119402985,0.04477611940298507,0.07462686567164178,0.05970149253731343,0.16417910447761194,0.26865671641791045,0.05970149253731343,0.014925373134328358,0.08955223880597014
156,17,283,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"The article's content provokes anger in me due to the continued existence of restrictive rules for women in modern times. It is infuriating that women require a man's permission to exercise their autonomy. In today's world, individuals should have the freedom to pursue their desires without limitations.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,47,97.11,84.86,71.66,1.0,15.67,34.04,87.23,48.94,44.68,10.64,6.38,2.13,0.0,0.0,0.0,4.26,4.26,14.89,8.51,0.0,19.15,6.38,2.13,0.0,0.0,6.38,4.26,0.0,6.38,0.0,0.0,6.38,10.64,0.0,10.64,0.0,4.26,4.26,0.0,0.0,2.13,0.0,10.64,2.13,6.38,6.38,0.0,4.26,0.0,4.26,0.0,0,17.02,4.26,0.0,0.0,0.0,0.0,0.0,12.77,0.0,0.0,4.26,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,10.64,0.0,2.13,8.51,0.0,0.0,0.0,10.64,0.0,4.26,0.0,0.0,0.0,0.0,0,0,14.89,6.38,2.13,0.0,0.0,6.38,0.0,0,5.0,3.702127659574468,7.872340425531915,0.8297872340425532,0.0851063829787234,0.10638297872340426,0.0,0.06382978723404255,0.06382978723404255,0.19148936170212766,0.2127659574468085,0.06382978723404255,0.02127659574468085,0.10638297872340426
157,17,291,1,29,1,6,85000,6.75,6.75,6.75,6.75,7.0,4.643,2.0715,4.143,4.643,"I believe the incident involving the dog was a tragic and unfortunate accident. It's unlikely that the police officer intended to harm the animal, and they likely shared a bond due to their time working together. The loss of an innocent life in this manner is deeply saddening.",0.9861036556532454,-0.633092405,1.2132162309124686,0.9967658768219188,y,n,y,y,1,48,89.52,64.67,3.81,1.0,16.0,25.0,83.33,64.58,47.92,12.5,6.25,2.08,0.0,0.0,0.0,4.17,6.25,22.92,16.67,0.0,8.33,6.25,2.08,4.17,0.0,14.58,10.42,0.0,10.42,6.25,0.0,4.17,8.33,0.0,8.33,2.08,2.08,0.0,2.08,0.0,0.0,0.0,12.5,4.17,8.33,4.17,0.0,4.17,0.0,0.0,4.17,0,16.67,8.33,4.17,0.0,0.0,2.08,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,2.08,0.0,0.0,2.08,0.0,0.0,0.0,2.08,4.17,4.17,0.0,0.0,0.0,0.0,0,0,10.42,6.25,2.08,0.0,0.0,2.08,0.0,0,4.5625,3.4375,7.25,0.75,0.041666666666666664,0.0625,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.125,0.1875,0.08333333333333333,0.041666666666666664,0.125
